Tijdslot,Zaal,Vak,Activiteit,Student
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Wytske Buining
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Felien Uitslag
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Deejay van der Geer
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Enrico van Triest
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Daisy van der Klei
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Leon van Maurik
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Harwin van Loon
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Stephano Popma
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Lammigje van Loveren
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Skye Tas
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Wissal Eggens
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Mellisa Leemburg
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Lorraine Rijkens
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Inger Notermans
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Steijn Ooijen
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Boy Dibbets
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Jodi van Riel
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Marck Wijngaarden
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Sharen Kortlever
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Logan Sonnemans
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Filipe Wiersema
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Faya Jagersma
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Devlin Bronsema
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Cemil van Barneveld
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Chaimae Swiers
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Paulo Jak
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Micha van Maarseveen
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Erdal Ramcharan
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Faruk Haalboom
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Elbertha Schoneveld
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Juliette Kant
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Enya Kemps
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Vinod Velt
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Sanne Lentz
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Liza Traa
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Nesrin Holt
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Shan Rokx
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Maureen Versantvoort
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Angelica Sarikaya
tuesday 9-11,C1.112,Databases 2,Tutorial 2,Wafa Bart
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Sanne Lentz
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Christianus Laman
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Yaro Kamp
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Anne-Jet Hofman
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Yalda Grootenboer
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Benjamin Arendse
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Patric Geluk
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Hedwich Toetenel
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Abram van Mierlo
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Nalinie van Ierland
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Guilliano Blomsma
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Karolina Roodbeen
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Renze Brink
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Sayfeddine Wolswijk
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Fransiscus Zagers
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Nathanael Plasman
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Marilene van Santen
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Jildou Corvers
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Jurrit Nieuwenhuizen
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Adisa Reek
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Maritte Gok
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Bobby Veldhuis
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Malte Zondag
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Christal Hoogerbrugge
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Ziya Rooijmans
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Cheyenna Reuvekamp
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Vinod Velt
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Chelly van der Doelen
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Kyra Huibers
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Jorren Modderkolk
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Yuri van Mourik
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Roelof Adam
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Juno Zaaijer
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Johannes van der Plaats
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Jimi Sips
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Marck Soekhai
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Jonah Teuben
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Dalila van Sommeren
tuesday 11-13,A1.04,Webprogrammeren en databases,Lecture 1,Tian Berkers
tuesday 11-13,A1.06,Data Mining,Lab 1,Andre Putters
tuesday 11-13,A1.06,Data Mining,Lab 1,Deejay van der Geer
tuesday 11-13,A1.06,Data Mining,Lab 1,Kamil Streefland
tuesday 11-13,A1.06,Data Mining,Lab 1,Sayfeddine Bruijnes
tuesday 11-13,A1.06,Data Mining,Lab 1,Herwin Ester
tuesday 11-13,A1.06,Data Mining,Lab 1,Johannus van Bavel
tuesday 11-13,A1.06,Data Mining,Lab 1,Touraya van Lingen
tuesday 11-13,A1.06,Data Mining,Lab 1,Nordin Geboers
tuesday 11-13,A1.06,Data Mining,Lab 1,Theadora Besemer
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Djura Kol
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Nanette te Braak
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Skye Tas
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Patryk van de Kraats
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Doede Duiveman
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Marco Gilsing
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Silvy Schrauwen
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Mouna Lathouwers
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Annamaria Twigt
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Neele Veeke
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Nurcan Fennis
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Christoffel 't Jong
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Nuriye Kooijmans
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Djuri Korpershoek
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Rein Leidelmeijer
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Rayn Bolding
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Marck Wijngaarden
tuesday 11-13,A1.08,Moderne Databases,Tutorial 1,Ferhan van der Gulik
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Oumaima Donselaar
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Rins Oosterbeek
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Noa Slangen
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Devlin Bronsema
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Abdel Buth
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Everhard Curvers
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Monika Blikman
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Enrique van den Born
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Rika Buizer
tuesday 11-13,A1.10,Informatie- en organisatieontwerp,Lab 2,Eylem Haas
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Ciske van Kalsbeek
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Raven Elissen
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Chrystel Kalshoven
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Hiba Boogert
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Miguel van Oss
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Angus Brusse
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Redouane Paijmans
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Kyllian Bekkema
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Hetty Lindhout
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Shakir Paauwe
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Edwinus Voigt
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Sezen Kivits
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Johanne Holstein
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Annique Berrevoets
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Berdina Heijman
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Jorike Coenen
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Jarik Regeling
tuesday 11-13,B0.201,Netwerken en systeembeveiliging,Lab 2,Mattijs Baudoin
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Brigitta Diallo
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Imran Scheffers
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Kavish Versteeg
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Eltjo Beunen
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Marcellus Mijnheer
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Ko Droste
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Pleun ter Heide
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Abdallah Beulen
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Hailey Claassen
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Aart Pothuizen
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Geurt Nuiten
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Ethan Broer
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Deacon Gielissen
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Sanja Tas
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Gabriella Yazici
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Ouidad van Hall
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Nygel Vaatstra
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Fredrika Lopez
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Hananja Cramer
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Haroun Lemaire
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Frederic IJkema
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Krijntje Rombout
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Jos Welling
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Sonny Mol
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Romy Piek
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Roan Meulmeester
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Esmee Hooijmaijers
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Minoesch Scheltema
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Priscillia van Voorden
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Karam Rinkel
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Kimm Rienks
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Dax Voskuilen
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Yanick Abbing
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Rosali Heikoop
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Jorian van Zijderveld
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Rachell Smallegange
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Yana de Looff
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Servaas Anker
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Roma Rotgans
tuesday 11-13,C0.110,Software engineering,Tutorial 2,Lamia Mok
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Valery Majoor
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Shawny van de Pol
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Vincent Kros
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Liedeke van Bezooijen
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Wafa Bart
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Daisy van der Klei
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Buck Lantinga
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Emme Udo
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Ravi Bauer
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Virginie Brunsveld
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Titia Korbee
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Christiana Siero
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Felien Uitslag
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Matthijs Pleiter
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Harwin van Loon
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Kimmy Kesteloo
tuesday 11-13,C1.112,Collectieve Intelligentie,Tutorial 1,Bjorn Leijen
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Ylse Klarenbeek
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Femia Brink
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Virginie Brunsveld
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Vincent Kros
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Edin Bastings
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Rhona Bakkum
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Jenske Jongejan
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Priscillia van Voorden
tuesday 13-15,A1.04,Collectieve Intelligentie,Lab 4,Sivar Rottier
tuesday 13-15,A1.06,Autonomous Agents 2,Tutorial 2,Umar Grift
tuesday 13-15,A1.06,Autonomous Agents 2,Tutorial 2,Danique Knibbe
tuesday 13-15,A1.06,Autonomous Agents 2,Tutorial 2,Rhona Vromans
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Brigitta Diallo
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Lucienne Caris
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Yuna Winkelaar
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Ethan Broer
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Jodi van Riel
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Logan Sonnemans
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Ard Tielemans
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Manuel de Boon
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Desiree Potgieter
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Romy Piek
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Laurent Wallenburg
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Emil Bergmans
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Franke Stoppels
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Deejay van der Geer
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Saba Bhaggoe
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Lisse Moes
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Karam Rinkel
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Ko Droste
tuesday 13-15,A1.08,Algoritmen en complexiteit,Lab 1,Yalda Grootenboer
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Abdallah Beulen
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Vivianne Buter
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Andre Dieters
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Mattie Eisinga
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Belle Florijn
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Sahar Hamstra
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Ytje Hup
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Geartsje Jackson
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Kyan Jankie
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Nuriye Kooijmans
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Machteld Kwantes
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Mathyn Lamme
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Hetty Lindhout
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Marcellus Mijnheer
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Jo-Anne Modderkolk
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Geurt Nuiten
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Timo Postuma
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Andre Putters
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Jarik Regeling
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Tea Rutte
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Imran Scheffers
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Emrah Schrama
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Michel Sieben
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Noa Slangen
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Shaya Snelder
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Maan ten Pas
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Pleun ter Heide
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Sarena Tjeerdsma
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Emme Udo
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Keely Ursem
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Dineke Valster
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Cherilyn van Amelsvoort
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Cyrano van den Eijnde
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Cleo van Rietschoten
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Georgia van Rossem
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Elske van Suijlekom
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Hui van Zeijl
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Kavish Versteeg
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Karim Vingerhoets
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Tjesse Voesten
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Zhen Vullings
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Harke Wester
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Aya Woertman
tuesday 13-15,A1.10,Heuristieken 1,Lecture 1,Juno Zaaijer
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Thijn Kooyman
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Carmela van Gerwen
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Jos van der Zwet
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Evelyn Koelemij
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Titia Korbee
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Nanette te Braak
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Leon van Maurik
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Rayen van de Kruijs
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Olaf Sterenberg
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Jonah Teuben
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Filipe Wiersema
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Heiltje Wijnands
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Noud Menke
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Martin Avci
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,George Knuiman
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Daisy van der Klei
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Scotty van der Stoel
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Valery Majoor
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Aidan van Iwaarden
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Bauke Elschot
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Emircan van de Bunt
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Matisse Weij
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Abdelkader Gijbels
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Doede Duiveman
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Dana Hoeksema
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Farah Pastoor
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Lammigje van Loveren
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Reduan Warsame
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Joshi van Groeningen
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Nygel Vaatstra
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Amadou Boekema
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Federico Levels
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Nadien Volman
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Gradus Dams
tuesday 13-15,B0.201,Compilerbouw,Tutorial 1,Rieke Odijk
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Andre Putters
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Chelly van der Doelen
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Raja Tijhof
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Esme Karim
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Ihsane Wind
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Marck Soekhai
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Gabriella Yazici
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Maritha van der Niet
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Inger Notermans
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Xiao Teekens
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Goven Curfs
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Haiko Raaijmakers
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Cemil van Barneveld
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Djura Kol
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Ervin Hartevelt
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Tjesse Voesten
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Jacey Tun
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Jeremey Bontenbal
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Wytske Buining
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Angle Berentsen
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Ken Borsboom
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Hanne Brans
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Shan Rokx
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Ans van Montfort
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Ceciel Kentie
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Marck Wijngaarden
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Donna Buurma
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Riana Kampers
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Aart Pothuizen
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Paulette Hunting
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Wulfert Brinksma
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Maryam Wiegmans
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Samyra Cetin
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Leida van de Ridder
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Juan van Eijndhoven
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Nika van Baaren
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Kyllian Bekkema
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Silvy Schrauwen
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Hendrik-Jan Prevoo
tuesday 13-15,C0.110,Reflectie op de digitale cultuur,Lecture 1,Mahmud Heller
