Tijdslot,Zaal,Vak,Activiteit,Student
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Hendrik-Jan Prevoo
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Maritha van der Niet
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Ceciel Kentie
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Wytske Buining
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Inger Notermans
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Seval van Leussen
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Marck Wijngaarden
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Haiko Raaijmakers
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Robbie van de Geijn
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Marck Soekhai
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Goven Curfs
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Riana Kampers
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Leida van de Ridder
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Jeremey Bontenbal
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Mahmud Heller
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Donna Buurma
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Liana Charita
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Tjesse Voesten
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Shan Rokx
monday 9-11,A1.04,Reflectie op de digitale cultuur,Tutorial 1,Ihsane Wind
monday 9-11,A1.06,Empty,,
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Rochelle Thielen
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Adil Klop
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Henricus Noot
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Caressa van Roemburg
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Antonetta Moeskops
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Eylem Haas
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Sayfeddine Bruijnes
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Leo van Amerongen
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Noa Slangen
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Mellanie Zhang
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Ouidad van Hall
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Marnik Imthorn
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Wytske Buining
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Darian van der Steege
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Tea Horstink
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Bobby Veldhuis
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Agelo van der Meer
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Mellisa Leemburg
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Jenske Jongejan
monday 9-11,A1.08,Programmeren in Java 2,Lab 4,Christiana Siero
monday 9-11,A1.10,Empty,,
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Valery Majoor
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Matthijs Pleiter
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Ella Bischoff
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Casimir Overbeeke
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Marcellus Mijnheer
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Reduan Warsame
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Femia Brink
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Wafa Bart
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Felien Uitslag
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Miquel Metzelaar
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Titia Korbee
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Rhona Bakkum
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Sohrab Geers
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Sivar Rottier
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Fatime Rodenburg
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Enes Siemonsma
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Evi Appel
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Marrie Bekker
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Virginie Brunsveld
monday 9-11,B0.201,Collectieve Intelligentie,Lab 3,Romello Reintjes
monday 9-11,C0.110,Machine Learning,Lecture 1,Nanke van den Berg
monday 9-11,C0.110,Machine Learning,Lecture 1,Yunus Westera
monday 9-11,C0.110,Machine Learning,Lecture 1,Patryk van de Kraats
monday 9-11,C0.110,Machine Learning,Lecture 1,Dana Hoeksema
monday 9-11,C0.110,Machine Learning,Lecture 1,Lenne Boateng
monday 9-11,C0.110,Machine Learning,Lecture 1,Rayen van de Kruijs
monday 9-11,C0.110,Machine Learning,Lecture 1,Evelina Wensing
monday 9-11,C0.110,Machine Learning,Lecture 1,Seb Okkerse
monday 9-11,C0.110,Machine Learning,Lecture 1,Matthijs Pleiter
monday 9-11,C0.110,Machine Learning,Lecture 1,Luca Pereira
monday 9-11,C0.110,Machine Learning,Lecture 1,Lammigje van Loveren
monday 9-11,C0.110,Machine Learning,Lecture 1,Paulette van de Wardt
monday 9-11,C0.110,Machine Learning,Lecture 1,Xiao Schijvenaars
monday 9-11,C0.110,Machine Learning,Lecture 1,Esme Karim
monday 9-11,C0.110,Machine Learning,Lecture 1,Haiko Raaijmakers
monday 9-11,C0.110,Machine Learning,Lecture 1,Mink Pothuizen
monday 9-11,C0.110,Machine Learning,Lecture 1,Romy Piek
monday 9-11,C0.110,Machine Learning,Lecture 1,Ouidad van Hall
monday 9-11,C0.110,Machine Learning,Lecture 1,Antonetta Moeskops
monday 9-11,C0.110,Machine Learning,Lecture 1,Tamar Jongbloed
monday 9-11,C0.110,Machine Learning,Lecture 1,Vasco Waninge
monday 9-11,C0.110,Machine Learning,Lecture 1,Manuel de Boon
monday 9-11,C1.112,Moderne Databases,Lecture 1,Chesney Autar
monday 9-11,C1.112,Moderne Databases,Lecture 1,Gidon Baetsen
monday 9-11,C1.112,Moderne Databases,Lecture 1,Rhona Bakkum
monday 9-11,C1.112,Moderne Databases,Lecture 1,Rayn Bolding
monday 9-11,C1.112,Moderne Databases,Lecture 1,Virginie Brunsveld
monday 9-11,C1.112,Moderne Databases,Lecture 1,Anes de Kanter
monday 9-11,C1.112,Moderne Databases,Lecture 1,Doede Duiveman
monday 9-11,C1.112,Moderne Databases,Lecture 1,Hande Essink
monday 9-11,C1.112,Moderne Databases,Lecture 1,Nurcan Fennis
monday 9-11,C1.112,Moderne Databases,Lecture 1,Diemer Fokkens
monday 9-11,C1.112,Moderne Databases,Lecture 1,Marco Gilsing
monday 9-11,C1.112,Moderne Databases,Lecture 1,Maritte Gok
monday 9-11,C1.112,Moderne Databases,Lecture 1,Eylem Haas
monday 9-11,C1.112,Moderne Databases,Lecture 1,Frederic IJkema
monday 9-11,C1.112,Moderne Databases,Lecture 1,Ceciel Kentie
monday 9-11,C1.112,Moderne Databases,Lecture 1,Lysbeth Keuken
monday 9-11,C1.112,Moderne Databases,Lecture 1,Djura Kol
monday 9-11,C1.112,Moderne Databases,Lecture 1,Nuriye Kooijmans
monday 9-11,C1.112,Moderne Databases,Lecture 1,Djuri Korpershoek
monday 9-11,C1.112,Moderne Databases,Lecture 1,Mouna Lathouwers
monday 9-11,C1.112,Moderne Databases,Lecture 1,Rein Leidelmeijer
monday 9-11,C1.112,Moderne Databases,Lecture 1,Federico Levels
monday 9-11,C1.112,Moderne Databases,Lecture 1,Maron Miedema
monday 9-11,C1.112,Moderne Databases,Lecture 1,Vesna Nijs
monday 9-11,C1.112,Moderne Databases,Lecture 1,Juliet Noordzij
monday 9-11,C1.112,Moderne Databases,Lecture 1,Rieke Odijk
monday 9-11,C1.112,Moderne Databases,Lecture 1,Annigje Prinssen
monday 9-11,C1.112,Moderne Databases,Lecture 1,Leonie Richardson
monday 9-11,C1.112,Moderne Databases,Lecture 1,Yarah Roest
monday 9-11,C1.112,Moderne Databases,Lecture 1,Sivar Rottier
monday 9-11,C1.112,Moderne Databases,Lecture 1,Silvy Schrauwen
monday 9-11,C1.112,Moderne Databases,Lecture 1,Christoffel 't Jong
monday 9-11,C1.112,Moderne Databases,Lecture 1,Skye Tas
monday 9-11,C1.112,Moderne Databases,Lecture 1,Nanette te Braak
monday 9-11,C1.112,Moderne Databases,Lecture 1,Annamaria Twigt
monday 9-11,C1.112,Moderne Databases,Lecture 1,Emme Udo
monday 9-11,C1.112,Moderne Databases,Lecture 1,Nygel Vaatstra
monday 9-11,C1.112,Moderne Databases,Lecture 1,Patryk van de Kraats
monday 9-11,C1.112,Moderne Databases,Lecture 1,Ferhan van der Gulik
monday 9-11,C1.112,Moderne Databases,Lecture 1,Pearl van der Leek
monday 9-11,C1.112,Moderne Databases,Lecture 1,Abdul van der Meeren
monday 9-11,C1.112,Moderne Databases,Lecture 1,Micha van Maarseveen
monday 9-11,C1.112,Moderne Databases,Lecture 1,Abram van Mierlo
monday 9-11,C1.112,Moderne Databases,Lecture 1,Sien van Plateringen
monday 9-11,C1.112,Moderne Databases,Lecture 1,Jodi van Riel
monday 9-11,C1.112,Moderne Databases,Lecture 1,Elske van Suijlekom
monday 9-11,C1.112,Moderne Databases,Lecture 1,Samah van 't Oever
monday 9-11,C1.112,Moderne Databases,Lecture 1,Neele Veeke
monday 9-11,C1.112,Moderne Databases,Lecture 1,Maureen Versantvoort
monday 9-11,C1.112,Moderne Databases,Lecture 1,Dax Voskuilen
monday 9-11,C1.112,Moderne Databases,Lecture 1,Vasco Waninge
monday 9-11,C1.112,Moderne Databases,Lecture 1,Maryam Wiegmans
monday 9-11,C1.112,Moderne Databases,Lecture 1,Marck Wijngaarden
monday 9-11,C1.112,Moderne Databases,Lecture 1,Aya Woertman
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Abdallah Beulen
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Tarah Broerse
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Virginie Brunsveld
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Herwin Ester
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Jurrian Fekkes
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Deacon Gielissen
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Umar Grift
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Bo Hilhorst
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Esmee Hooijmaijers
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Danique Knibbe
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Resul Kuijpers
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Roan Meulmeester
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Andre Putters
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Luciana Putters
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Angelica Sarikaya
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Emrah Schrama
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Shaya Snelder
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Deejay van der Geer
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Tamimount van Herten
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Lammigje van Loveren
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Rhona Vromans
monday 11-13,A1.04,Autonomous Agents 2,Lecture 2,Filipe Wiersema
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Herman Apeldoorn
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Kyllian Bekkema
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Angle Berentsen
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Tian Berkers
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Vivianne Buter
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Sola Droog
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Nuriye Kooijmans
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Buck Lantinga
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Seyed Laurijssen
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Mellisa Leemburg
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Myron Middel
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Jorren Modderkolk
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Kaoutar Philips
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Rafaela Polfliet
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Shan Rokx
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Eleanora Rovers
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Servet Sijmons
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Ruveyda van Lingen
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Vigo Wijers
monday 11-13,A1.06,Advanced Heuristics,Lecture 1,Malte Zondag
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Ruveyda van Lingen
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Kyllian Bekkema
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Eleanora Rovers
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Vivianne Buter
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Mellisa Leemburg
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Seyed Laurijssen
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Shan Rokx
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Jorren Modderkolk
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Angle Berentsen
monday 11-13,A1.08,Advanced Heuristics,Lab 1,Malte Zondag
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Abdelouahid Cramer
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Jurre van de Sanden
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Miguel van Oss
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Johanne Holstein
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Fynn Krabbe
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Wijntje Plaizier
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Redouane Paijmans
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Zahir Poepjes
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Berdina Heijman
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Hetty Lindhout
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Titia Korbee
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Marck Soekhai
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Ouidad van Hall
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Ciske van Kalsbeek
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Andre Dieters
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Annigje Prinssen
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Annique Berrevoets
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Talha Vermeeren
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Emrah Schrama
monday 11-13,A1.10,Netwerken en systeembeveiliging,Lab 3,Nika van Baaren
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Jaiden Schoonderwoerd
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,George van Dieten
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Bert Grooteman
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Adil Klop
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Danique Knibbe
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Amelie Daams
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Mathyn Lamme
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Deejay van der Geer
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Romaisa Oostvogels
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Ynte van Berkom
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Felien Uitslag
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Mink Pothuizen
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Laurentia Cooijmans
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Vincentius Pater
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Oliver Milder
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Yi Luten
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Liza Traa
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Bobby Veldhuis
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Seyit Cleven
monday 11-13,B0.201,Heuristieken 2,Tutorial 1,Josef van der Wiel
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jarik Blikman
monday 11-13,C0.110,Bioinformatica,Lecture 3,Cyrina Brasser
monday 11-13,C0.110,Bioinformatica,Lecture 3,Ilyass Broeks
monday 11-13,C0.110,Bioinformatica,Lecture 3,Samyra Cetin
monday 11-13,C0.110,Bioinformatica,Lecture 3,Yde Christiaens
monday 11-13,C0.110,Bioinformatica,Lecture 3,Sola Droog
monday 11-13,C0.110,Bioinformatica,Lecture 3,Ludovicus Eissens
monday 11-13,C0.110,Bioinformatica,Lecture 3,Raven Elissen
monday 11-13,C0.110,Bioinformatica,Lecture 3,Herwin Ester
monday 11-13,C0.110,Bioinformatica,Lecture 3,Diemer Fokkens
monday 11-13,C0.110,Bioinformatica,Lecture 3,Paulette Hunting
monday 11-13,C0.110,Bioinformatica,Lecture 3,Owen Jama
monday 11-13,C0.110,Bioinformatica,Lecture 3,Djura Kol
monday 11-13,C0.110,Bioinformatica,Lecture 3,Corry Kroonen
monday 11-13,C0.110,Bioinformatica,Lecture 3,Resul Kuijpers
monday 11-13,C0.110,Bioinformatica,Lecture 3,Hanan Lathouwers
monday 11-13,C0.110,Bioinformatica,Lecture 3,Mouna Lathouwers
monday 11-13,C0.110,Bioinformatica,Lecture 3,Haroun Lemaire
monday 11-13,C0.110,Bioinformatica,Lecture 3,Valery Majoor
monday 11-13,C0.110,Bioinformatica,Lecture 3,Bodie Metselaar
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jo-Anne Modderkolk
monday 11-13,C0.110,Bioinformatica,Lecture 3,Romaisa Oostvogels
monday 11-13,C0.110,Bioinformatica,Lecture 3,Shakir Paauwe
monday 11-13,C0.110,Bioinformatica,Lecture 3,Kaoutar Philips
monday 11-13,C0.110,Bioinformatica,Lecture 3,Fatime Rodenburg
monday 11-13,C0.110,Bioinformatica,Lecture 3,Roma Rotgans
monday 11-13,C0.110,Bioinformatica,Lecture 3,Patricia Sier
monday 11-13,C0.110,Bioinformatica,Lecture 3,Nermin Talhaoui
monday 11-13,C0.110,Bioinformatica,Lecture 3,Pleun ter Heide
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jonah Teuben
monday 11-13,C0.110,Bioinformatica,Lecture 3,Ard Tielemans
monday 11-13,C0.110,Bioinformatica,Lecture 3,Sarena Tjeerdsma
monday 11-13,C0.110,Bioinformatica,Lecture 3,Keely Ursem
monday 11-13,C0.110,Bioinformatica,Lecture 3,Shawny van de Pol
monday 11-13,C0.110,Bioinformatica,Lecture 3,Leida van de Ridder
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jurre van de Sanden
monday 11-13,C0.110,Bioinformatica,Lecture 3,Abdul van der Meeren
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jos van der Zwet
monday 11-13,C0.110,Bioinformatica,Lecture 3,Demelza van Kommer
monday 11-13,C0.110,Bioinformatica,Lecture 3,Yuri van Mourik
monday 11-13,C0.110,Bioinformatica,Lecture 3,Fedoua van Poorten
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jetty van Putten
monday 11-13,C0.110,Bioinformatica,Lecture 3,Julot van Teeffelen
monday 11-13,C0.110,Bioinformatica,Lecture 3,Vasco Waninge
monday 11-13,C0.110,Bioinformatica,Lecture 3,Jacko Wobbes
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Frederic IJkema
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Djura Kol
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Nuriye Kooijmans
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Mouna Lathouwers
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Vesna Nijs
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Leonie Richardson
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Yarah Roest
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Samah van 't Oever
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Marco Gilsing
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Ceciel Kentie
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Maryam Wiegmans
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Elske van Suijlekom
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Nygel Vaatstra
monday 11-13,C1.112,Moderne Databases,Tutorial 3,Gidon Baetsen
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Gerritjan Joris
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Rins Oosterbeek
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Devlin Bronsema
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Thys Kersten
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Tjesse Voesten
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Monika Blikman
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Doede Duiveman
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Oumaima Donselaar
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Ylse Klarenbeek
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Aya Woertman
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Jetty van Putten
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Rika Buizer
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Agelo van der Meer
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Enrique van den Born
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Gidon Baetsen
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Noa Slangen
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Yun van der Vleuten
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Eylem Haas
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Everhard Curvers
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Emrah Schrama
monday 13-15,A1.04,Informatie- en organisatieontwerp,Lecture 1,Abdel Buth
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Owen Jama
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Dolf Snippe
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Xiao Teekens
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Cemil van Barneveld
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Jonah Teuben
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Buck Lantinga
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Emme Udo
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Berit van Ingen
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Marrie Bekker
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Wissal Eggens
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Mathe Luth
monday 13-15,A1.06,Zoeken sturen en bewegen,Lab 3,Shauny van Hezik
monday 13-15,A1.08,Collectieve Intelligentie,Lab 4,Sanne van Sleeuwen
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Rhona Vromans
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Roan Meulmeester
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Tarah Broerse
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Herwin Ester
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Jurrian Fekkes
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Tamimount van Herten
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Virginie Brunsveld
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Luciana Putters
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Filipe Wiersema
monday 13-15,A1.10,Autonomous Agents 2,Lab 1,Deejay van der Geer
monday 13-15,B0.201,Moderne Databases,Lab 3,Maritte Gok
monday 13-15,B0.201,Moderne Databases,Lab 3,Djuri Korpershoek
monday 13-15,B0.201,Moderne Databases,Lab 3,Mouna Lathouwers
monday 13-15,B0.201,Moderne Databases,Lab 3,Rieke Odijk
monday 13-15,B0.201,Moderne Databases,Lab 3,Sivar Rottier
monday 13-15,B0.201,Moderne Databases,Lab 3,Nygel Vaatstra
monday 13-15,B0.201,Moderne Databases,Lab 3,Pearl van der Leek
monday 13-15,B0.201,Moderne Databases,Lab 3,Jodi van Riel
monday 13-15,B0.201,Moderne Databases,Lab 3,Samah van 't Oever
monday 13-15,B0.201,Moderne Databases,Lab 3,Juliet Noordzij
monday 13-15,B0.201,Moderne Databases,Lab 3,Djura Kol
monday 13-15,B0.201,Moderne Databases,Lab 3,Leonie Richardson
monday 13-15,B0.201,Moderne Databases,Lab 3,Anes de Kanter
monday 13-15,B0.201,Moderne Databases,Lab 3,Hande Essink
monday 13-15,C0.110,Compilerbouw,Lecture 1,Arnela Visch
monday 13-15,C0.110,Compilerbouw,Lecture 1,Sanja Tas
monday 13-15,C0.110,Compilerbouw,Lecture 1,Jos van der Zwet
monday 13-15,C0.110,Compilerbouw,Lecture 1,Leon van Maurik
monday 13-15,C0.110,Compilerbouw,Lecture 1,Federico Levels
monday 13-15,C0.110,Compilerbouw,Lecture 1,Valery Majoor
monday 13-15,C0.110,Compilerbouw,Lecture 1,Filipe Wiersema
monday 13-15,C0.110,Compilerbouw,Lecture 1,Nygel Vaatstra
monday 13-15,C0.110,Compilerbouw,Lecture 1,Thijn Kooyman
monday 13-15,C0.110,Compilerbouw,Lecture 1,Lysbeth Keuken
monday 13-15,C0.110,Compilerbouw,Lecture 1,Jaro Essink
monday 13-15,C0.110,Compilerbouw,Lecture 1,Noud Menke
monday 13-15,C0.110,Compilerbouw,Lecture 1,Jonah Teuben
monday 13-15,C0.110,Compilerbouw,Lecture 1,Matisse Weij
monday 13-15,C0.110,Compilerbouw,Lecture 1,George Knuiman
